team,year,stadium,capacity,team_name,division,G,win_pct,gb,playoffs,attendance,bat_age,pitch_age,top_player,WAR,num_home_games,avg_att_pg
CIN,2002,Riverfront Stadium,40007,Cincinnati Reds,NL Central,162,0.481,19.0,0,1855787,27.7,28.7,E.Dessens,4.2,80.0,23197.3375
CIN,2003,Great American Ball Park,42271,Cincinnati Reds,NL Central,162,0.426,19.0,0,2355259,27.3,28.0,J.Guillen,4.7,81.0,29077.2716049
CIN,2004,Great American Ball Park,42271,Cincinnati Reds,NL Central,162,0.469,29.0,0,2287250,28.4,28.5,A.Dunn,4.7,81.0,28237.654321
CIN,2005,Great American Ball Park,42271,Cincinnati Reds,NL Central,163,0.451,27.0,0,1943067,28.6,28.9,F.Lopez,4.2,81.0,23988.4814815
CIN,2006,Great American Ball Park,42271,Cincinnati Reds,NL Central,162,0.494,3.5,0,2134607,29.6,29.5,B.Arroyo,7.0,81.0,26353.1728395
CIN,2007,Great American Ball Park,42271,Cincinnati Reds,NL Central,162,0.444,13.0,0,2058593,29.7,29.1,A.Harang,5.5,81.0,25414.7283951
CIN,2008,Great American Ball Park,42319,Cincinnati Reds,NL Central,162,0.457,23.5,0,2058632,28.6,28.7,E.Volquez,4.5,81.0,25415.2098765
CIN,2009,Great American Ball Park,42319,Cincinnati Reds,NL Central,162,0.481,13.0,0,1747919,27.9,29.0,J.Votto,4.8,81.0,21579.2469136
CIN,2010,Great American Ball Park,42319,Cincinnati Reds,NL Central,162,0.562,0.0,1,2060550,29.0,28.2,J.Votto,6.9,81.0,25438.8888889
CIN,2011,Great American Ball Park,42319,Cincinnati Reds,NL Central,162,0.488,17.0,0,2213588,28.6,27.7,J.Votto,6.3,81.0,27328.2469136
CIN,2012,Great American Ball Park,42319,Cincinnati Reds,NL Central,162,0.599,0.0,1,2347251,28.8,27.1,J.Votto,5.9,81.0,28978.4074074
CIN,2013,Great American Ball Park,42319,Cincinnati Reds,NL Central,162,0.556,7.0,1,2492101,28.5,27.7,J.Votto,6.6,80.0,31151.2625
CIN,2014,Great American Ball Park,42319,Cincinnati Reds,NL Central,162,0.469,14.0,0,2476664,29.0,28.0,J.Cueto,6.7,81.0,30576.0987654
CIN,2015,Great American Ball Park,42319,Cincinnati Reds,NL Central,162,0.395,36.0,0,2419506,29.5,27.3,J.Votto,7.6,81.0,29870.4444444
CIN,2016,Great American Ball Park,42319,Cincinnati Reds,NL Central,162,0.42,35.5,0,1894085,27.8,27.1,J.Votto,4.0,81.0,23383.7654321
CLE,1990,Cleveland Stadium,74483,Cleveland Indians,AL East,162,0.475,11.0,0,1225240,27.4,28.1,B.Jacoby,3.5,75.0,16336.5333333
CLE,1991,Cleveland Stadium,74483,Cleveland Indians,AL East,162,0.352,34.0,0,1051863,25.6,26.8,G.Swindell,3.8,79.0,13314.721519
CLE,1992,Cleveland Stadium,74483,Cleveland Indians,AL East,162,0.469,20.0,0,1224094,25.9,27.0,K.Lofton,6.6,78.0,15693.5128205
CLE,1993,Cleveland Stadium,74483,Cleveland Indians,AL East,162,0.469,19.0,0,2177908,27.2,27.3,K.Lofton,7.6,80.0,27223.85
CLE,1994,Progressive Field,42865,Cleveland Indians,AL Central,113,0.584,1.0,0,1995174,28.4,30.7,K.Lofton,7.2,51.0,39121.0588235
CLE,1995,Progressive Field,42865,Cleveland Indians,AL Central,144,0.694,0.0,1,2842745,29.0,30.6,A.Belle,6.9,71.0,40038.6619718
CLE,1996,Progressive Field,42865,Cleveland Indians,AL Central,161,0.615,0.0,1,3318174,29.7,30.3,J.Thome,7.5,79.0,42002.2025316
CLE,1997,Progressive Field,43368,Cleveland Indians,AL Central,161,0.534,0.0,1,3404750,30.2,29.7,J.Thome,5.4,80.0,42559.375
CLE,1998,Progressive Field,43368,Cleveland Indians,AL Central,162,0.549,0.0,1,3467299,29.5,29.8,K.Lofton,5.9,81.0,42806.1604938
CLE,1999,Progressive Field,43368,Cleveland Indians,AL Central,162,0.599,0.0,1,3468456,29.2,30.6,R.Alomar,7.4,81.0,42820.4444444
CLE,2000,Progressive Field,43368,Cleveland Indians,AL Central,162,0.556,5.0,0,3456278,30.1,30.2,R.Alomar,5.6,81.0,42670.0987654
CLE,2001,Progressive Field,43368,Cleveland Indians,AL Central,162,0.562,0.0,1,3175523,31.0,29.1,R.Alomar,7.3,80.0,39694.0375
CLE,2002,Progressive Field,43368,Cleveland Indians,AL Central,162,0.457,20.5,0,2616940,30.3,28.1,J.Thome,7.4,81.0,32307.9012346
CLE,2003,Progressive Field,43368,Cleveland Indians,AL Central,162,0.42,22.0,0,1730002,27.1,26.3,M.Bradley,4.1,81.0,21358.0493827
CLE,2004,Progressive Field,43389,Cleveland Indians,AL Central,162,0.494,12.0,0,1814401,28.6,27.3,T.Hafner,5.0,81.0,22400.0123457
CLE,2005,Progressive Field,43405,Cleveland Indians,AL Central,162,0.574,6.0,0,2013763,27.7,29.2,G.Sizemore,6.6,81.0,24861.2716049
CLE,2006,Progressive Field,43415,Cleveland Indians,AL Central,162,0.481,18.0,0,1997995,27.8,28.6,G.Sizemore,6.6,81.0,24666.6049383
CLE,2007,Progressive Field,43415,Cleveland Indians,AL Central,162,0.593,0.0,1,2275912,28.1,29.4,C.Sabathia,6.4,80.0,28448.9
CLE,2008,Progressive Field,43545,Cleveland Indians,AL Central,162,0.5,7.5,0,2169760,27.7,28.6,C.Lee,6.7,80.0,27122.0
CLE,2009,Progressive Field,45199,Cleveland Indians,AL Central,162,0.401,21.5,0,1766242,27.4,27.8,S.Choo,5.5,79.0,22357.4936709
CLE,2010,Progressive Field,45569,Cleveland Indians,AL Central,162,0.426,25.0,0,1391644,27.2,26.6,S.Choo,5.9,80.0,17395.55
CLE,2011,Progressive Field,43441,Cleveland Indians,AL Central,162,0.494,15.0,0,1840835,27.8,26.7,A.Cabrera,5.0,81.0,22726.3580247
CLE,2012,Progressive Field,43429,Cleveland Indians,AL Central,162,0.42,20.0,0,1603596,27.8,27.6,C.Santana,4.0,81.0,19797.4814815
CLE,2013,Progressive Field,42241,Cleveland Indians,AL Central,162,0.568,1.0,1,1572926,28.6,27.5,J.Kipnis,5.7,80.0,19661.575
CLE,2014,Progressive Field,42487,Cleveland Indians,AL Central,162,0.525,5.0,0,1437393,28.5,27.2,C.Kluber,8.4,78.0,18428.1153846
CLE,2015,Progressive Field,36856,Cleveland Indians,AL Central,161,0.503,13.5,0,1388905,28.0,27.3,F.Lindor,4.6,78.0,17806.474359
CLE,2016,Progressive Field,35225,Cleveland Indians,AL Central,161,0.584,0.0,1,1591667,28.9,28.1,C.Kluber,6.3,81.0,19650.2098765
COL,1993,Mile High Stadium,76273,Colorado Rockies,NL West,162,0.414,37.0,0,4483350,27.7,27.1,A.Galarraga,3.5,79.0,56751.2658228
COL,1994,Mile High Stadium,76273,Colorado Rockies,NL West,117,0.453,6.5,0,3281511,29.7,28.0,M.Freeman,4.6,56.0,58598.4107143
COL,1995,Coors Field,50200,Colorado Rockies,NL West,144,0.535,1.0,1,3390037,29.5,28.6,L.Walker,4.7,72.0,47083.8472222
COL,1996,Coors Field,50200,Colorado Rockies,NL West,162,0.512,8.0,0,3891014,30.1,28.8,E.Burks,7.9,81.0,48037.2098765
COL,1997,Coors Field,50200,Colorado Rockies,NL West,162,0.512,7.0,0,3888453,30.4,27.9,L.Walker,9.8,81.0,48005.5925926
COL,1998,Coors Field,50200,Colorado Rockies,NL West,162,0.475,21.0,0,3792683,29.5,27.8,L.Walker,5.7,81.0,46823.2469136
COL,1999,Coors Field,50381,Colorado Rockies,NL West,162,0.444,28.0,0,3481065,29.7,28.9,P.Astacio,6.0,81.0,42976.1111111
COL,2000,Coors Field,50381,Colorado Rockies,NL West,162,0.506,15.0,0,3295129,29.2,29.9,T.Helton,8.8,81.0,40680.6049383
COL,2001,Coors Field,50445,Colorado Rockies,NL West,162,0.451,19.0,0,3166821,28.3,28.7,T.Helton,7.8,81.0,39096.5555556
COL,2002,Coors Field,50445,Colorado Rockies,NL West,162,0.451,25.0,0,2737838,28.7,28.5,T.Helton,6.3,81.0,33800.4691358
COL,2003,Coors Field,50445,Colorado Rockies,NL West,162,0.457,26.5,0,2334085,29.5,28.0,T.Helton,6.2,81.0,28815.8641975
COL,2004,Coors Field,50445,Colorado Rockies,NL West,162,0.42,25.0,0,2338069,30.4,28.8,T.Helton,8.3,79.0,29595.8101266
COL,2005,Coors Field,50445,Colorado Rockies,NL West,162,0.414,15.0,0,1914389,27.2,27.3,T.Helton,4.6,80.0,23929.8625
COL,2006,Coors Field,50445,Colorado Rockies,NL West,162,0.469,12.0,0,2104362,27.8,28.8,G.Atkins,4.9,81.0,25979.7777778
COL,2007,Coors Field,50445,Colorado Rockies,NL West,163,0.552,0.5,1,2376250,27.9,28.1,T.Tulowitzki,6.8,82.0,28978.6585366
COL,2008,Coors Field,50445,Colorado Rockies,NL West,162,0.457,10.0,0,2650218,27.5,28.5,M.Holliday,5.8,80.0,33127.725
COL,2009,Coors Field,50445,Colorado Rockies,NL West,162,0.568,3.0,1,2665080,27.8,28.5,T.Tulowitzki,6.5,81.0,32902.2222222
COL,2010,Coors Field,50445,Colorado Rockies,NL West,162,0.512,9.0,0,2875245,28.8,28.1,U.Jimenez,7.3,80.0,35940.5625
COL,2011,Coors Field,50490,Colorado Rockies,NL West,162,0.451,21.0,0,2909777,28.6,27.7,T.Tulowitzki,6.1,81.0,35923.1728395
COL,2012,Coors Field,50398,Colorado Rockies,NL West,162,0.395,30.0,0,2630458,28.1,28.2,D.Fowler,2.8,81.0,32474.7901235
COL,2013,Coors Field,50398,Colorado Rockies,NL West,162,0.457,18.0,0,2793828,27.7,28.3,J.Chacin,5.7,81.0,34491.7037037
COL,2014,Coors Field,50398,Colorado Rockies,NL West,162,0.407,28.0,0,2680329,27.4,28.5,T.Tulowitzki,5.5,81.0,33090.4814815
COL,2015,Coors Field,50398,Colorado Rockies,NL West,162,0.42,24.0,0,2506789,28.0,28.7,N.Arenado,5.8,80.0,31334.8625
COL,2016,Coors Field,50398,Colorado Rockies,NL West,162,0.463,16.0,0,2602524,27.8,27.7,N.Arenado,6.5,81.0,32129.9259259
DET,1990,Tiger Stadium,52416,Detroit Tigers,AL East,162,0.488,9.0,0,1495785,30.6,30.4,A.Trammell,6.7,79.0,18933.9873418
DET,1991,Tiger Stadium,52416,Detroit Tigers,AL East,162,0.519,7.0,0,1641661,29.2,30.8,L.Whitaker,6.7,80.0,20520.7625
DET,1992,Tiger Stadium,52416,Detroit Tigers,AL East,162,0.463,21.0,0,1423963,29.9,29.6,T.Phillips,5.0,78.0,18255.9358974
DET,1993,Tiger Stadium,52416,Detroit Tigers,AL East,162,0.525,10.0,0,1971421,30.7,30.1,T.Phillips,5.6,81.0,24338.5308642
DET,1994,Tiger Stadium,52416,Detroit Tigers,AL East,115,0.461,18.0,0,1184783,30.8,31.2,T.Phillips,4.7,57.0,20785.6666667
DET,1995,Tiger Stadium,52416,Detroit Tigers,AL East,144,0.417,26.0,0,1180979,28.8,27.8,D.Wells,4.6,71.0,16633.5070423
DET,1996,Tiger Stadium,52416,Detroit Tigers,AL East,162,0.327,39.0,0,1168610,27.0,26.7,O.Olivares,3.6,81.0,14427.2839506
DET,1997,Tiger Stadium,46945,Detroit Tigers,AL East,162,0.488,19.0,0,1365157,26.5,27.5,J.Thompson,7.8,79.0,17280.4683544
DET,1998,Tiger Stadium,46945,Detroit Tigers,AL Central,162,0.401,24.0,0,1409391,27.3,26.6,D.Easley,5.6,79.0,17840.3924051
DET,1999,Tiger Stadium,46945,Detroit Tigers,AL Central,161,0.429,27.5,0,2026441,27.5,27.6,B.Ausmus,3.3,81.0,25017.7901235
DET,2000,Comerica Park,40120,Detroit Tigers,AL Central,162,0.488,16.0,0,2438617,29.1,29.1,B.Higginson,5.3,81.0,30106.382716
DET,2001,Comerica Park,40120,Detroit Tigers,AL Central,162,0.407,25.0,0,1921305,28.2,28.1,S.Sparks,4.4,80.0,24016.3125
DET,2002,Comerica Park,40120,Detroit Tigers,AL Central,161,0.342,39.0,0,1503623,28.1,28.1,J.Weaver,2.8,80.0,18795.2875
DET,2003,Comerica Park,41070,Detroit Tigers,AL Central,162,0.265,47.0,0,1368245,27.2,25.3,D.Young,3.4,80.0,17103.0625
DET,2004,Comerica Park,41070,Detroit Tigers,AL Central,162,0.444,20.0,0,1917004,28.2,27.5,C.Guillen,4.6,80.0,23962.55
DET,2005,Comerica Park,41070,Detroit Tigers,AL Central,162,0.438,28.0,0,2024431,28.5,28.0,P.Polanco,4.3,80.0,25305.3875
DET,2006,Comerica Park,41070,Detroit Tigers,AL Central,162,0.586,1.0,1,2595937,29.3,28.8,C.Guillen,6.0,81.0,32048.6049383
DET,2007,Comerica Park,41070,Detroit Tigers,AL Central,162,0.543,8.0,0,3047133,30.8,28.5,C.Granderson,7.6,81.0,37618.9259259
DET,2008,Comerica Park,41782,Detroit Tigers,AL Central,162,0.457,14.5,0,3202645,30.3,29.9,P.Polanco,4.4,81.0,39538.8271605
DET,2009,Comerica Park,41255,Detroit Tigers,AL Central,163,0.528,1.0,0,2567165,29.7,26.6,J.Verlander,5.4,81.0,31693.3950617
DET,2010,Comerica Park,41255,Detroit Tigers,AL Central,162,0.5,13.0,0,2461237,28.8,26.5,M.Cabrera,6.4,81.0,30385.6419753
DET,2011,Comerica Park,41255,Detroit Tigers,AL Central,162,0.586,0.0,1,2642045,28.6,27.8,J.Verlander,8.6,81.0,32617.8395062
DET,2012,Comerica Park,41255,Detroit Tigers,AL Central,162,0.543,0.0,1,3028033,28.0,28.2,J.Verlander,8.0,81.0,37383.1234568
DET,2013,Comerica Park,41255,Detroit Tigers,AL Central,162,0.574,0.0,1,3083397,29.9,28.4,M.Cabrera,7.3,81.0,38066.6296296
DET,2014,Comerica Park,41681,Detroit Tigers,AL Central,162,0.556,0.0,1,2917209,29.7,28.5,I.Kinsler,5.8,81.0,36014.9259259
DET,2015,Comerica Park,41574,Detroit Tigers,AL Central,161,0.46,20.5,0,2726048,28.3,28.7,I.Kinsler,5.9,81.0,33654.9135802
DET,2016,Comerica Park,41297,Detroit Tigers,AL Central,161,0.534,8.0,0,2493859,29.9,29.0,J.Verlander,6.7,80.0,31173.2375
FLA,1993,Sun Life Stadium,43909,Florida Marlins,NL East,162,0.395,33.0,0,3064847,27.7,29.7,B.Harvey,4.0,80.0,38310.5875
FLA,1994,Sun Life Stadium,47662,Florida Marlins,NL East,115,0.443,23.5,0,1937467,27.6,29.0,J.Conine,2.8,59.0,32838.4237288
FLA,1995,Sun Life Stadium,46238,Florida Marlins,NL East,143,0.469,22.5,0,1700466,28.1,28.3,C.Hammond,3.2,70.0,24292.3714286
FLA,1996,Sun Life Stadium,41855,Florida Marlins,NL East,162,0.494,16.0,0,1746767,27.9,28.0,K.Brown,7.8,80.0,21834.5875
FLA,1997,Sun Life Stadium,41855,Florida Marlins,NL East,162,0.568,9.0,2,2364387,28.5,27.5,K.Brown,6.8,80.0,29554.8375
FLA,1998,Sun Life Stadium,42531,Florida Marlins,NL East,162,0.333,52.0,0,1730384,25.4,24.5,M.Kotsay,3.9,79.0,21903.5949367
FLA,1999,Sun Life Stadium,35521,Florida Marlins,NL East,162,0.395,39.0,0,1369421,25.2,26.0,A.Fernandez,3.4,78.0,17556.6794872
FLA,2000,Sun Life Stadium,36331,Florida Marlins,NL East,161,0.491,15.5,0,1218326,26.1,26.7,L.Castillo,4.5,80.0,15229.075
FLA,2001,Sun Life Stadium,36331,Florida Marlins,NL East,162,0.469,12.0,0,1261226,27.3,26.5,C.Floyd,6.6,80.0,15765.325
FLA,2002,Sun Life Stadium,36331,Florida Marlins,NL East,162,0.488,23.0,0,813118,28.4,26.1,A.Burnett,4.0,81.0,10038.4938272
FLA,2003,Sun Life Stadium,36331,Florida Marlins,NL East,162,0.562,10.0,2,1303215,27.7,26.3,D.Willis,4.4,80.0,16290.1875
FLA,2004,Sun Life Stadium,36331,Florida Marlins,NL East,162,0.512,13.0,0,1723105,28.8,27.8,C.Pavano,5.8,78.0,22091.0897436
FLA,2005,Sun Life Stadium,36331,Florida Marlins,NL East,162,0.512,7.0,0,1852608,29.7,29.5,D.Willis,8.4,81.0,22871.7037037
FLA,2006,Sun Life Stadium,36331,Florida Marlins,NL East,162,0.481,19.0,0,1164134,25.6,25.9,M.Cabrera,5.8,81.0,14372.0246914
FLA,2007,Sun Life Stadium,36331,Florida Marlins,NL East,162,0.438,18.0,0,1370511,26.7,26.2,H.Ramirez,4.3,81.0,16919.8888889
FLA,2008,Sun Life Stadium,38560,Florida Marlins,NL East,161,0.522,7.5,0,1335076,28.0,26.6,H.Ramirez,6.7,80.0,16688.45
FLA,2009,Sun Life Stadium,38560,Florida Marlins,NL East,162,0.537,6.0,0,1464109,27.0,26.3,J.Johnson,7.4,78.0,18770.6282051
FLA,2010,Sun Life Stadium,38560,Florida Marlins,NL East,162,0.494,17.0,0,1524894,26.9,27.1,J.Johnson,6.6,81.0,18825.8518519
FLA,2011,Sun Life Stadium,38560,Florida Marlins,NL East,162,0.444,30.0,0,1520562,27.4,28.0,G.Stanton,4.1,77.0,19747.5584416
HOU,1990,Astrodome,54816,Houston Astros,NL West,162,0.463,16.0,0,1310927,28.4,31.8,D.Darwin,5.3,81.0,16184.2839506
HOU,1991,Astrodome,54816,Houston Astros,NL West,162,0.401,29.0,0,1196152,26.1,26.4,S.Finley,5.1,81.0,14767.308642
HOU,1992,Astrodome,54816,Houston Astros,NL West,162,0.5,17.0,0,1211412,26.4,27.1,S.Finley,5.7,81.0,14955.7037037
HOU,1993,Astrodome,54816,Houston Astros,NL West,162,0.525,19.0,0,2084618,27.1,28.3,J.Bagwell,5.4,81.0,25736.0246914
HOU,1994,Astrodome,54816,Houston Astros,NL Central,115,0.574,0.5,0,1561136,27.8,27.2,J.Bagwell,8.2,59.0,26459.9322034
HOU,1995,Astrodome,54816,Houston Astros,NL Central,144,0.528,9.0,0,1363801,28.1,27.9,C.Biggio,6.3,71.0,19208.4647887
HOU,1996,Astrodome,54816,Houston Astros,NL Central,162,0.506,6.0,0,1975888,28.2,28.5,J.Bagwell,7.5,81.0,24393.6790123
HOU,1997,Astrodome,54816,Houston Astros,NL Central,162,0.519,0.0,1,2046781,28.8,27.0,C.Biggio,9.4,81.0,25268.9012346
HOU,1998,Astrodome,54816,Houston Astros,NL Central,162,0.63,0.0,1,2458451,29.7,27.8,C.Biggio,6.5,80.0,30730.6375
HOU,1999,Astrodome,54816,Houston Astros,NL Central,162,0.599,0.0,1,2706017,29.8,27.4,M.Hampton,7.8,81.0,33407.617284
HOU,2000,Minute Maid Park,40950,Houston Astros,NL Central,162,0.444,23.0,0,3056139,29.1,28.0,R.Hidalgo,6.3,81.0,37730.1111111
HOU,2001,Minute Maid Park,40950,Houston Astros,NL Central,162,0.574,0.0,1,2904277,30.3,28.4,L.Berkman,6.5,81.0,35855.2716049
HOU,2002,Minute Maid Park,40950,Houston Astros,NL Central,162,0.519,13.0,0,2517357,30.1,27.3,R.Oswalt,6.9,81.0,31078.4814815
HOU,2003,Minute Maid Park,40950,Houston Astros,NL Central,162,0.537,1.0,0,2454241,31.1,27.6,R.Hidalgo,5.7,81.0,30299.2716049
HOU,2004,Minute Maid Park,40950,Houston Astros,NL Central,162,0.568,13.0,1,3087872,31.7,29.6,L.Berkman,6.0,81.0,38121.8765432
HOU,2005,Minute Maid Park,40950,Houston Astros,NL Central,163,0.549,11.0,1,2804760,30.3,30.3,R.Clemens,8.2,81.0,34626.6666667
HOU,2006,Minute Maid Park,40976,Houston Astros,NL Central,162,0.506,1.5,0,3022763,30.5,29.8,R.Oswalt,6.1,81.0,37318.0617284
HOU,2007,Minute Maid Park,40976,Houston Astros,NL Central,162,0.451,12.0,0,3020405,31.4,30.2,R.Oswalt,6.6,81.0,37288.9506173
HOU,2008,Minute Maid Park,40976,Houston Astros,NL Central,161,0.534,11.0,0,2779487,31.1,30.9,L.Berkman,6.8,80.0,34743.5875
HOU,2009,Minute Maid Park,40976,Houston Astros,NL Central,162,0.457,17.0,0,2521076,31.6,31.2,M.Bourn,5.0,81.0,31124.3950617
HOU,2010,Minute Maid Park,40976,Houston Astros,NL Central,162,0.469,15.0,0,2331490,29.5,29.6,M.Bourn,5.5,81.0,28783.8271605
HOU,2011,Minute Maid Park,40963,Houston Astros,NL Central,162,0.346,40.0,0,2067016,28.2,27.2,C.Lee,4.0,81.0,25518.7160494
HOU,2012,Minute Maid Park,40981,Houston Astros,NL Central,162,0.34,42.0,0,1607733,26.6,27.2,L.Harrell,3.1,81.0,19848.5555556
HOU,2013,Minute Maid Park,42060,Houston Astros,AL West,162,0.315,45.0,0,1651883,26.0,27.2,J.Castro,4.5,81.0,20393.617284
HOU,2014,Minute Maid Park,42060,Houston Astros,AL West,162,0.432,28.0,0,1751829,25.7,27.9,J.Altuve,6.1,81.0,21627.5185185
HOU,2015,Minute Maid Park,41574,Houston Astros,AL West,162,0.531,2.0,1,2153585,26.6,29.4,D.Keuchel,6.7,81.0,26587.4691358
HOU,2016,Minute Maid Park,41676,Houston Astros,AL West,162,0.519,11.0,0,2306623,26.6,28.9,J.Altuve,7.8,81.0,28476.8271605
KCR,1990,Kauffman Stadium,40625,Kansas City Royals,AL West,161,0.466,27.5,0,2244956,29.7,27.3,K.Appier,5.3,78.0,28781.4871795
KCR,1991,Kauffman Stadium,40625,Kansas City Royals,AL West,162,0.506,13.0,0,2161537,28.6,27.6,B.Saberhagen,5.1,80.0,27019.2125
KCR,1992,Kauffman Stadium,40625,Kansas City Royals,AL West,162,0.444,24.0,0,1867689,28.9,27.1,K.Appier,8.0,79.0,23641.6329114
KCR,1993,Kauffman Stadium,40625,Kansas City Royals,AL West,162,0.519,10.0,0,1934578,30.0,27.4,K.Appier,9.3,80.0,24182.225
KCR,1994,Kauffman Stadium,40625,Kansas City Royals,AL Central,115,0.557,4.0,0,1400494,29.9,28.0,D.Cone,6.9,57.0,24570.0701754
KCR,1995,Kauffman Stadium,40625,Kansas City Royals,AL Central,144,0.486,30.0,0,1233530,29.1,28.0,K.Appier,4.6,70.0,17621.8571429
KCR,1996,Kauffman Stadium,40625,Kansas City Royals,AL Central,161,0.466,24.0,0,1435997,27.2,29.0,K.Appier,5.9,80.0,17949.9625
KCR,1997,Kauffman Stadium,40625,Kansas City Royals,AL Central,161,0.416,19.0,0,1517638,28.8,27.6,K.Appier,5.5,77.0,19709.5844156
KCR,1998,Kauffman Stadium,40625,Kansas City Royals,AL Central,161,0.447,16.5,0,1494875,28.7,28.8,J.Offerman,5.3,79.0,18922.4683544
KCR,1999,Kauffman Stadium,40625,Kansas City Royals,AL Central,161,0.398,32.5,0,1506068,27.0,26.9,J.Damon,5.4,78.0,19308.5641026
KCR,2000,Kauffman Stadium,40625,Kansas City Royals,AL Central,162,0.475,18.0,0,1564847,27.5,25.8,J.Damon,6.1,81.0,19319.0987654
KCR,2001,Kauffman Stadium,40625,Kansas City Royals,AL Central,162,0.401,26.0,0,1536371,28.2,27.3,C.Beltran,6.4,81.0,18967.5432099
KCR,2002,Kauffman Stadium,40625,Kansas City Royals,AL Central,162,0.383,32.5,0,1323036,29.2,27.8,P.Byrd,5.6,77.0,17182.2857143
KCR,2003,Kauffman Stadium,40625,Kansas City Royals,AL Central,162,0.512,7.0,0,1779895,29.2,28.0,D.May,5.9,78.0,22819.1666667
KCR,2004,Kauffman Stadium,40625,Kansas City Royals,AL Central,162,0.358,34.0,0,1661478,28.9,27.4,Z.Greinke,3.8,79.0,21031.3670886
KCR,2005,Kauffman Stadium,40625,Kansas City Royals,AL Central,162,0.346,43.0,0,1371181,27.9,25.7,D.DeJesus,4.4,79.0,17356.721519
KCR,2006,Kauffman Stadium,40625,Kansas City Royals,AL Central,162,0.383,34.0,0,1372638,29.6,27.7,M.Teahen,3.7,80.0,17157.975
KCR,2007,Kauffman Stadium,40625,Kansas City Royals,AL Central,162,0.426,27.0,0,1616867,27.9,27.1,G.Meche,4.1,81.0,19961.3209877
KCR,2008,Kauffman Stadium,40625,Kansas City Royals,AL Central,162,0.463,13.5,0,1578922,28.0,27.6,Z.Greinke,5.3,79.0,19986.3544304
KCR,2009,Kauffman Stadium,37903,Kansas City Royals,AL Central,162,0.401,21.5,0,1797891,27.8,28.7,Z.Greinke,10.4,80.0,22473.6375
KCR,2010,Kauffman Stadium,37903,Kansas City Royals,AL Central,162,0.414,27.0,0,1615327,28.8,27.5,J.Soria,3.7,80.0,20191.5875
KCR,2011,Kauffman Stadium,37903,Kansas City Royals,AL Central,162,0.438,24.0,0,1724450,25.8,26.4,A.Gordon,7.2,81.0,21289.5061728
KCR,2012,Kauffman Stadium,37903,Kansas City Royals,AL Central,162,0.444,16.0,0,1739859,26.1,27.3,A.Gordon,6.3,80.0,21748.2375
KCR,2013,Kauffman Stadium,37903,Kansas City Royals,AL Central,162,0.531,7.0,0,1750754,27.0,28.9,J.Shields,4.3,81.0,21614.2469136
KCR,2014,Kauffman Stadium,37903,Kansas City Royals,AL Central,162,0.549,1.0,1,1956482,28.3,28.9,A.Gordon,6.7,81.0,24154.0987654
KCR,2015,Kauffman Stadium,37903,Kansas City Royals,AL Central,162,0.586,0.0,2,2708549,29.1,30.0,L.Cain,7.2,81.0,33438.8765432
KCR,2016,Kauffman Stadium,37903,Kansas City Royals,AL Central,162,0.5,13.5,0,2557712,28.6,29.9,I.Kennedy,3.9,81.0,31576.691358
LAA,2005,Angel Stadium,45050,Los Angeles Angels of Anaheim,AL West,162,0.586,0.0,1,3404686,29.7,28.5,V.Guerrero,5.7,81.0,42033.1604938
LAA,2006,Angel Stadium,45262,Los Angeles Angels of Anaheim,AL West,162,0.549,4.0,0,3406790,28.8,27.9,J.Weaver,4.7,81.0,42059.1358025
LAA,2007,Angel Stadium,45262,Los Angeles Angels of Anaheim,AL West,162,0.58,0.0,1,3365632,28.6,28.4,J.Lackey,6.2,81.0,41551.0123457
LAA,2008,Angel Stadium,45281,Los Angeles Angels of Anaheim,AL West,162,0.617,0.0,1,3336747,28.9,27.6,E.Santana,5.0,81.0,41194.4074074
LAA,2009,Angel Stadium,45281,Los Angeles Angels of Anaheim,AL West,162,0.599,0.0,1,3240386,29.6,28.6,C.Figgins,7.7,81.0,40004.7654321
LAA,2010,Angel Stadium,45389,Los Angeles Angels of Anaheim,AL West,162,0.494,10.0,0,3250814,29.6,28.3,J.Weaver,5.3,81.0,40133.5061728
LAA,2011,Angel Stadium,45389,Los Angeles Angels of Anaheim,AL West,162,0.531,10.0,0,3166321,28.9,28.4,J.Weaver,6.9,81.0,39090.382716
LAA,2012,Angel Stadium,45957,Los Angeles Angels of Anaheim,AL West,162,0.549,5.0,0,3061770,28.8,30.1,M.Trout,10.8,81.0,37799.6296296
LAA,2013,Angel Stadium,45483,Los Angeles Angels of Anaheim,AL West,162,0.481,18.0,0,3019505,27.8,29.1,M.Trout,9.3,81.0,37277.8395062
LAA,2014,Angel Stadium,45483,Los Angeles Angels of Anaheim,AL West,162,0.605,0.0,1,3095935,29.3,28.4,M.Trout,8.0,81.0,38221.4197531
LAA,2015,Angel Stadium,45957,Los Angeles Angels of Anaheim,AL West,162,0.525,3.0,0,3012765,28.6,28.3,M.Trout,9.3,81.0,37194.6296296
LAA,2016,Angel Stadium,45493,Los Angeles Angels of Anaheim,AL West,162,0.457,21.0,0,3016142,28.5,28.4,M.Trout,10.4,81.0,37236.3209877
LAD,1990,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.531,5.0,0,3002396,29.7,28.2,E.Murray,5.1,81.0,37066.617284
LAD,1991,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.574,1.0,0,3348170,30.2,30.2,B.Butler,5.1,81.0,41335.4320988
